demand_id,Destination_State,Destination_City,opportunity_name,Origin_Lat,Origin_Lon,Destination_Lat,Destination_Lon,distance_km,distance_mean,distance_variance
292740805210033,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.953131304841522,-38.48631316842655,-12.95926,-38.48684,0.6804236716229294,0.5702769397879689,0.05560000505947246
292740805210035,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.956383107326703,-38.4863195999636,-12.95926,-38.48684,0.3232409743683372,0.5702769397879689,0.05560000505947246
292740805210036,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.957574273918123,-38.48672043428916,-12.95926,-38.48684,0.186942793129945,0.5702769397879689,0.05560000505947246
292740805210037,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.959984433773014,-38.48625300165494,-12.95926,-38.48684,0.10236988716197803,0.5702769397879689,0.05560000505947246
292740805210038,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.960830573910583,-38.486698580891705,-12.95926,-38.48684,0.17442903959047915,0.5702769397879689,0.05560000505947246
292740805210039,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.959820199255741,-38.48811353882175,-12.95926,-38.48684,0.1514434786047152,0.5702769397879689,0.05560000505947246
292740805210040,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.960470727373062,-38.48811955115704,-12.95926,-38.48684,0.19291347983518858,0.5702769397879689,0.05560000505947246
292740805210042,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.96440109151011,-38.487912548415714,-12.95926,-38.48684,0.5805431499012512,0.5702769397879689,0.05560000505947246
292740805210046,BA,SALVADOR,UBS PROF MARIO ANDREA,-12.964853918092894,-38.496557698082505,-12.96857,-38.49695,0.4133084824146596,0.5774889668459275,0.06473581699248131
292740805210048,BA,SALVADOR,UBS PROF MARIO ANDREA,-12.96324890305408,-38.49790278009193,-12.96857,-38.49695,0.5976819552465253,0.5774889668459275,0.06473581699248131
292740805210049,BA,SALVADOR,UBS PROF MARIO ANDREA,-12.962572066462034,-38.497000956937654,-12.96857,-38.49695,0.6635755823039832,0.5774889668459275,0.06473581699248131
292740805210050,BA,SALVADOR,UBS DR PERICLES ESTEVES CARDOSO BARBALHO,-12.961127938833128,-38.49906211183267,-12.9678033,-38.5009592,0.7666451473211562,0.472966085588763,0.06410596898284383
292740805210051,BA,SALVADOR,UBS DR PERICLES ESTEVES CARDOSO BARBALHO,-12.958974207268227,-38.49780581921511,-12.9678033,-38.5009592,1.0349543245575095,0.472966085588763,0.06410596898284383
292740805210052,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.958288554324616,-38.49882314795874,-12.94953,-38.49624,1.0086832505379137,0.5909253277023981,0.06200263972809542
292740805210053,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.953996186150986,-38.499396478566766,-12.94953,-38.49624,0.6011927957002197,0.5909253277023981,0.06200263972809542
292740805210054,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.953720833929872,-38.49798298519587,-12.94953,-38.49624,0.500722205712859,0.5909253277023981,0.06200263972809542
292740805210055,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.95243129254378,-38.487267262114536,-12.95926,-38.48684,0.7568817811392103,0.5702769397879689,0.05560000505947246
292740805210056,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.95335529253114,-38.49679665027311,-12.94953,-38.49624,0.427480921311789,0.5909253277023981,0.06200263972809542
292740805210057,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.952590537657446,-38.49566018382608,-12.94953,-38.49624,0.3443829325874183,0.5909253277023981,0.06200263972809542
292740805210058,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.952484269412539,-38.49475923767741,-12.94953,-38.49624,0.36418935217257514,0.5909253277023981,0.06200263972809542
292740805210059,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.951153255975848,-38.493708304767175,-12.94953,-38.49624,0.32819514835745983,0.5909253277023981,0.06200263972809542
292740805210060,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.95174713282682,-38.49270432214605,-12.94953,-38.49624,0.4553513460563363,0.5909253277023981,0.06200263972809542
292740805210061,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.952541366353165,-38.49220753995835,-12.94953,-38.49624,0.5499399178432799,0.5909253277023981,0.06200263972809542
292740805210062,BA,SALVADOR,UBS PROF BEZERRA LOPES,-12.951753732611992,-38.49144309374113,-12.94953,-38.49624,0.5757044387741306,0.5909253277023981,0.06200263972809542
292740805210063,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.952264466149426,-38.48912325294098,-12.95926,-38.48684,0.8126026703395166,0.5702769397879689,0.05560000505947246
292740805210064,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.952269184710325,-38.48644976453748,-12.95926,-38.48684,0.7745528810246721,0.5702769397879689,0.05560000505947246
292740805210065,BA,SALVADOR,UBS MARIA DA CONCEICAO SANTIAGO IMBASSAY,-12.951833577193796,-38.485649761169526,-12.95926,-38.48684,0.8316742804817734,0.5702769397879689,0.05560000505947246
292740805210068,BA,SALVADOR,USF JAQUEIRA DO CARNEIRO,-12.950834185138325,-38.48279611565879,-12.94926,-38.47418,0.950985854217382,0.5449979024348257,0.05609014840352645
292740805210069,BA,SALVADOR,USF JAQUEIRA DO CARNEIRO,-12.949999742870682,-38.4809745714645,-12.94926,-38.47418,0.7417840220823989,0.5449979024348257,0.05609014840352645
292740805210071,BA,SALVADOR,UBS SAO JUDAS TADEU,-12.954536973567855,-38.483100954425915,-12.95961,-38.48388,0.5675594689606422,0.5265494861670573,0.060954064931155655
292740805210072,BA,SALVADOR,UBS SAO JUDAS TADEU,-12.956006340892683,-38.48270401638327,-12.95961,-38.48388,0.41859476383493494,0.5265494861670573,0.060954064931155655
292740805210073,BA,SALVADOR,UBS SAO JUDAS TADEU,-12.956752560677895,-38.483080416433054,-12.95961,-38.48388,0.32780779419184103,0.5265494861670573,0.060954064931155655
292740805210074,BA,SALVADOR,UBS SAO JUDAS TADEU,-12.955785471220656,-38.484264245280286,-12.95961,-38.48388,0.425157235159887,0.5265494861670573,0.060954064931155655
292740805210075,BA,SALVADOR,UBS SAO JUDAS TADEU,-12.957378248546407,-38.48323778366211,-12.95961,-38.48388,0.2565437822658284,0.5265494861670573,0.060954064931155655
292740805210076,BA,SALVADOR,UBS SAO JUDAS TADEU,-12.958805300134111,-38.4838162632834,-12.95961,-38.48388,0.08929226392710662,0.5265494861670573,0.060954064931155655
292740805210077,BA,SALVADOR,UBS SAO JUDAS TADEU,-12.959257716498177,-38.482953186581135,-12.95961,-38.48388,0.10784947864859736,0.5265494861670573,0.060954064931155655
292740805210078,BA,SALVADOR,UBS SAO JUDAS TADEU,-12.960604954965335,-38.48388828918828,-12.95961,-38.48388,0.11007568886608234,0.5265494861670573,0.060954064931155655
