MUN,LATITUDE,LONGITUDE
Maringa,-23.41135,-51.92892
Nova Santa Barbara,-23.58542,-50.76414
Pontal do Parana,-25.59415,-48.44832
Missal,-25.09115,-54.24317
Ivaipora,-24.23556,-51.66232
Leopolis,-22.95732,-50.66278
Ibipora,-23.15971,-51.02381
Colombo,-25.35487,-49.166
Terra Rica,-22.7207,-52.62085
Imbau,-24.49637,-50.70362
Piraquara,-25.47372,-49.13759
Araruna,-23.92622,-52.48608
Formosa do Oeste,-24.29744,-53.31251
Marialva,-23.48475,-51.79805
Coronel Vivida,-25.98,-52.568
Angulo,-23.19685,-51.91245
Dois Vizinhos,-25.7484,-53.05664
Foz do Iguacu,-25.548,-54.588
Toledo,-24.714,-53.743
Santa Terezinha de Itaipu,-25.44216,-54.39951
Siqueira Campos,-23.557,-49.67923
Luiziana,-24.28008,-52.2819
Curitiba,-25.44371,-49.27187
Sao Jorge d'Oeste,-25.71494,-52.9201
Quitandinha,-25.81942,-49.43268
Pitanga,-24.757,-51.761
Telemaco Borba,-24.33306,-50.61604
Curitiba,-25.43358,-49.30569
Perola,-23.79747,-53.67325
Santa Tereza do Oeste,-25.052,-53.633
Joaquim Tavora,-23.41172,-49.86876
Nova Alianca do Ivai,-23.17745,-52.60192
Candido de Abreu,-24.69065,-51.19834
Rio Negro,-26.15505,-49.51711
Mercedes,-24.44303,-54.24741
Arapongas,-23.4037,-51.44708
Centenario do Sul,-22.81518,-51.59598
Cambara,-23.03079,-50.07233
Colombo,-25.37687,-49.12841
Cambe,-23.29007,-51.24355
Londrina,-23.60573,-51.18691
Coronel Domingos Soares,-26.228,-52.032
Foz do Iguacu,-25.548,-54.588
Assai,-23.37271,-50.84162
Antonio Olinto,-25.986,-50.197
Curitiba,-25.43824,-49.28667
Icaraima,-23.39671,-53.62557
Curitiba,-25.48979,-49.236
Sao Sebastiao da Amoreira,-23.45906,-50.7592
Dois Vizinhos,-25.7484,-53.05664
Quedas do Iguacu,-25.50417,-52.95381
Paula Freitas,-26.19161,-50.75979
Rio Negro,-26.08314,-49.77036
Jaboti,-23.743,-50.076
Mandaguacu,-23.34956,-52.09351
Ceu Azul,-25.14976,-53.85726
Sao Mateus do Sul,-25.874,-50.383
Sao Jose dos Pinhais,-25.53624,-49.09026
Curitiba,-25.43295,-49.27184
Telemaco Borba,-24.33492,-50.63473
Moreira Sales,-24.0467,-53.01205
Curitiba,-25.52108,-49.3251
Alvorada do Sul,-22.78037,-51.22921
Senges,-24.1154,-49.47789
Mercedes,-24.45495,-54.16579
Londrina,-23.31215,-51.16277
Alto Parana,-23.12816,-52.3111
Tamarana,-23.72413,-51.10033
Curitiba,-25.52875,-49.24102
Dois Vizinhos,-25.74601,-53.05483
Querencia do Norte,-23.08766,-53.48414
Paula Freitas,-26.208,-50.938
Pinhao,-25.696,-51.66
Pato Branco,-26.229,-52.671
Guarapuava,-25.395,-51.458
Pinhao,-25.696,-51.66
Missal,-25.092,-54.248
Araruna,-23.92247,-52.51718
Londrina,-23.69434,-51.09863
Umuarama,-23.766,-53.325
Sao Jorge d'Oeste,-25.71664,-52.92052
Congonhinhas,-23.551,-50.554
Candoi,-25.66756,-52.12481
Altonia,-23.87231,-53.88635
Rio Azul,-25.80611,-50.64624
Marechal Candido Rondon,-24.51602,-54.12017
Mandaguari,-23.51745,-51.68125
Cambara,-23.04943,-50.07362
Cruzeiro do Sul,-22.96162,-52.1654
Sao Pedro do Iguacu,-24.93218,-53.85873
Jandaia do Sul,-23.60352,-51.64185
Sao Miguel do Iguacu,-25.24239,-54.22885
Nova Esperanca,-23.184,-52.205
Porto Barreiro,-25.54518,-52.40478
Francisco Beltrao,-26.081,-53.055
Arapoti,-24.15088,-49.82767
Pinhalao,-23.90836,-50.13479
Castro,-24.78942,-50.01879
Loanda,-22.93178,-53.13082
Jandaia do Sul,-23.60342,-51.64213
Irati,-25.5327,-50.65094
Bela Vista do Paraiso,-23.00657,-51.19356
Capitao Leonidas Marques,-25.479,-53.614
Irati,-25.56942,-50.84721
Marilena,-22.74011,-53.03006
Prudentopolis,-25.213,-50.978
Paulo Frontin,-26.0456,-50.83319
Matelandia,-25.23881,-53.98499
Fernandes Pinheiro,-25.56052,-50.49848
Francisco Beltrao,-26.081,-53.055
Mambore,-24.33315,-52.68186
Mallet,-25.88083,-50.82713
Campina da Lagoa,-24.59495,-52.81356
Mallet,-25.81894,-50.90219
Palmeira,-25.55689,-50.11778
Mallet,-25.86067,-50.71698
Ribeirao do Pinhal,-23.4088,-50.35856
Reserva,-24.65164,-50.85059
Paranagua,-25.51591,-48.53122
Bela Vista da Caroba,-25.8797,-53.66424
Piraquara,-25.44731,-49.06043
Fenix,-23.92069,-51.98446
Francisco Beltrao,-26.07845,-53.05613
Angulo,-23.19755,-51.9083
Santa Mariana,-23.14642,-50.52107
Tapejara,-23.733,-52.873
Campo Largo,-25.10664,-49.64906
Reserva,-24.65,-50.851
Marilandia do Sul,-23.7446,-51.30816
Mallet,-25.88676,-50.82726
Paicandu,-23.45769,-52.05241
Primeiro de Maio,-22.85253,-51.02775
Pinhao,-25.696,-51.66
Arapongas,-23.42255,-51.42534
Manfrinopolis,-26.144,-53.311
Antonina,-25.43403,-48.74148
Cascavel,-24.956,-53.455
Imbituva,-25.23061,-50.59747
Almirante Tamandare,-25.34673,-49.25252
Nova Aurora,-24.52772,-53.24968
Cafelandia,-24.618,-53.32
Lindoeste,-25.26,-53.576
Ubirata,-24.545,-52.988
Goioere,-24.19135,-53.03119
Goioere,-24.18297,-53.03769
Goioere,-24.18396,-53.02534
Palotina,-24.2794,-53.83877
Jacarezinho,-23.1477,-49.9419
Umuarama,-23.766,-53.325
Irati,-25.49106,-50.66023
Rio Bonito do Iguacu,-25.491,-52.526
Londrina,-23.41518,-51.13743
Guarapuava,-25.395,-51.458
Florestopolis,-22.8591,-51.38382
Curitiba,-25.39131,-49.26001
Pontal do Parana,-25.59415,-48.44832
Cruz Machado,-26.017,-51.347
Guarapuava,-25.395,-51.458
Ceu Azul,-25.14976,-53.85726
Jesuitas,-24.37724,-53.38811
Paranagua,-25.50684,-48.52473
Santa Cruz de Monte Castelo,-22.95858,-53.2973
Almirante Tamandare,-25.23857,-49.29979
Guarapuava,-25.395,-51.458
Lidianopolis,-24.10676,-51.65415
Francisco Beltrao,-26.081,-53.055
Guarapuava,-25.395,-51.458
Rondon,-23.41584,-52.77638
Paranagua,-25.64693,-48.58903
Guarapuava,-25.395,-51.458
Guarapuava,-25.395,-51.458
Centenario do Sul,-22.83225,-51.60692
Marialva,-23.48475,-51.79805
Juranda,-24.41639,-52.84448
Corbelia,-24.799,-53.307
Marialva,-23.48475,-51.79805
Irati,-25.47373,-50.65804
Guarapuava,-25.395,-51.458
Sao Joao do Caiua,-22.8544,-52.33975
Guarapuava,-25.395,-51.458
Jaguariaiva,-24.24213,-49.70521
Ortigueira,-24.36982,-50.80929
Foz do Iguacu,-25.548,-54.588
Arapoti,-23.99288,-49.82327
Arapongas,-23.39531,-51.44807
Arapongas,-23.40581,-51.43815
Maringa,-23.42306,-51.95092
Missal,-25.092,-54.248
Prudentopolis,-25.213,-50.978
Guaporema,-23.34298,-52.77824
Foz do Iguacu,-25.54249,-54.5871
Arapongas,-23.39134,-51.41217
Foz do Iguacu,-25.54249,-54.5871
Wenceslau Braz,-23.88158,-49.80443
Foz do Iguacu,-25.548,-54.588
Jaguariaiva,-24.25681,-49.71255
Foz do Iguacu,-25.548,-54.588
Paraiso do Norte,-23.28164,-52.60886
Reserva do Iguacu,-25.839,-52.028
Toledo,-24.714,-53.743
Ipiranga,-24.90534,-50.77792
Cascavel,-24.956,-53.455
Sao Mateus do Sul,-25.874,-50.383
Reserva do Iguacu,-25.839,-52.028
Jardim Alegre,-24.18113,-51.69433
Astorga,-23.23529,-51.66246
Rio Bonito do Iguacu,-25.4869,-52.52688
Toledo,-24.714,-53.743
Cascavel,-24.956,-53.455
Guaraniacu,-25.101,-52.878
Sao Mateus do Sul,-25.874,-50.383
Cascavel,-24.956,-53.455
Cascavel,-24.94971,-53.46131
Cascavel,-24.956,-53.455
Sao Mateus do Sul,-25.874,-50.383
Toledo,-24.714,-53.743
Toledo,-24.714,-53.743
Bela Vista do Paraiso,-22.99713,-51.19088
Ponta Grossa,-25.09254,-50.16144
Sao Mateus do Sul,-25.874,-50.383
Pirai do Sul,-24.50332,-49.63505
Cascavel,-24.956,-53.455
Castro,-24.78902,-50.00557
Guaraniacu,-25.09474,-52.8677
Toledo,-24.714,-53.743
Santa Cruz de Monte Castelo,-23.15718,-53.37158
Clevelandia,-26.396,-52.471
Realeza,-25.76257,-53.53257
Medianeira,-25.29779,-54.09655
Juranda,-24.47164,-52.87438
Realeza,-25.76257,-53.53257
Prudentopolis,-25.213,-50.978
Capanema,-25.67982,-53.80315
Nova America da Colina,-23.331,-50.718
Prudentopolis,-25.213,-50.978
Farol,-24.09909,-52.62621
Matinhos,-25.80479,-48.54563
Perobal,-23.89111,-53.47556
Reserva,-24.49438,-50.82354
Quedas do Iguacu,-25.45,-52.908
Reserva,-24.41563,-50.96046
Itapejara d'Oeste,-25.965,-52.816
Sao Joao do Ivai,-24.05951,-51.87945
Arapua,-24.40694,-51.7862
Candido de Abreu,-24.52372,-51.19482
Nova Tebas,-24.58499,-51.90497
Candido de Abreu,-24.87282,-51.05597
Santa Maria do Oeste,-24.91186,-52.03113
Rosario do Ivai,-24.32776,-51.15024
Cruzmaltina,-24.04093,-51.55164
Candido de Abreu,-24.87284,-51.05591
Nova Tebas,-24.49767,-51.89411
Sao Joao do Ivai,-23.98,-51.818
Cerro Azul,-24.77882,-49.41976
Ribeirao do Pinhal,-23.53991,-50.37918
Boa Esperanca do Iguacu,-25.63587,-53.21716
Porto Rico,-22.88403,-53.35799
Perola d'Oeste,-25.82826,-53.7401
Sao Miguel do Iguacu,-25.3971,-54.20478
Alto Paraiso,-23.50813,-53.73289
Medianeira,-25.29249,-54.09178
Apucarana,-23.53623,-51.45878
Apucarana,-23.55989,-51.47285
Apucarana,-23.57687,-51.42848
Apucarana,-23.52817,-51.45652
Pien,-26.09695,-49.42824
Ponta Grossa,-25.14244,-49.88421
Ponta Grossa,-25.08543,-50.20704
Ponta Grossa,-25.11076,-50.16078
Leopolis,-23.08331,-50.75427
Cianorte,-23.6571,-52.61105
Rolandia,-23.31359,-51.36278
Cianorte,-23.68314,-52.63225
Ibipora,-23.27383,-51.02674
Castro,-24.7933,-50.01225
Sao Jose da Boa Vista,-23.916,-49.652
Cianorte,-23.67569,-52.63648
Prudentopolis,-25.213,-50.978
Ibipora,-23.26933,-51.05803
Prudentopolis,-25.213,-50.978
Marechal Candido Rondon,-24.56868,-54.03902
Mariluz,-24.11484,-53.23659
Ponta Grossa,-25.06943,-50.21505
Itauna do Sul,-22.72774,-52.88667
Londrina,-23.51905,-51.08762
Londrina,-23.50929,-51.23589
Londrina,-23.30964,-51.20694
Uniao da Vitoria,-26.23,-51.086
Maringa,-23.42306,-51.95092
Londrina,-23.31215,-51.16277
Londrina,-23.29429,-51.1797
Uniao da Vitoria,-26.23,-51.086
Sao Jorge do Patrocinio,-23.741,-53.927
Araucaria,-25.58016,-49.41551
Maringa,-23.44567,-51.91979
Mambore,-24.22462,-52.6026
Curitiba,-25.42637,-49.27728
Londrina,-23.30019,-51.13421
Maringa,-23.42306,-51.95092
Uniao da Vitoria,-26.23,-51.086
Tunas do Parana,-24.97238,-49.08605
Sao Jose dos Pinhais,-25.50594,-49.17154
Colombo,-25.3831,-49.19167
Curitiba,-25.42865,-49.35337
Campina Grande do Sul,-25.22128,-48.90392
Sao Jose dos Pinhais,-25.75562,-49.16587
Tijucas do Sul,-25.92018,-49.18224
Campo do Tenente,-25.97644,-49.68234
Agudos do Sul,-25.99436,-49.25192
Campo Largo,-25.4344,-49.42977
Campo do Tenente,-25.92479,-49.62206
Tijucas do Sul,-25.85498,-49.02578
Adrianopolis,-24.66626,-48.99063
Sao Jose dos Pinhais,-25.6643,-49.10026
Pato Branco,-26.229,-52.671
Almirante Tamandare,-25.33956,-49.27226
Almirante Tamandare,-25.25924,-49.30561
Pinhais,-25.43387,-49.18228
Colombo,-25.37456,-49.18143
Campo Largo,-25.4543,-49.56561
Pirai do Sul,-24.50986,-49.98551
Imbituva,-25.23053,-50.6062
Paula Freitas,-26.2201,-50.93473
Francisco Beltrao,-25.97802,-53.00326
Nova Prata do Iguacu,-25.63187,-53.34795
Foz do Iguacu,-25.548,-54.588
Manfrinopolis,-26.14377,-53.31258
Pranchita,-26.02,-53.74
Vera Cruz do Oeste,-25.058,-53.877
Medianeira,-25.29538,-54.11019
Grandes Rios,-24.14619,-51.50874
Abatia,-23.30049,-50.31252
Foz do Iguacu,-25.54249,-54.5871
Sao Jorge do Patrocinio,-23.75824,-53.88333
Ponta Grossa,-25.07443,-50.20402
Antonina,-25.34501,-48.77054
Corumbatai do Sul,-24.10143,-52.11815
Candoi,-25.663,-52.126
Engenheiro Beltrao,-23.79884,-52.25627
Arapongas,-23.3946,-51.44764
Peabiru,-23.91539,-52.34408
Laranjeiras do Sul,-25.40168,-52.40884
Turvo,-25.0445,-51.53954
Maria Helena,-23.54819,-53.32104
Turvo,-25.04012,-51.53276
Tibagi,-24.6252,-50.64278
Goioxim,-25.195,-51.993
Araucaria,-25.57787,-49.40382
Barbosa Ferraz,-24.20872,-52.09133
Jataizinho,-23.2565,-50.97829
Pitanga,-24.757,-51.761
Turvo,-25.0445,-51.53954
Paranavai,-23.01323,-52.60672
Cruzeiro do Oeste,-23.78795,-53.0797
Marechal Candido Rondon,-24.64932,-54.1247
Salto do Itarare,-23.60808,-49.63176
Loanda,-22.93022,-53.13446
Araucaria,-25.59264,-49.4006
Palotina,-24.19896,-53.7164
Guaira,-24.07813,-54.23911
Terra Roxa,-24.08346,-54.16575
Marechal Candido Rondon,-24.70736,-54.07249
Terra Roxa,-24.29787,-54.06033
Paicandu,-23.45547,-52.04234
Apucarana,-23.55095,-51.4647
Imbituva,-25.15671,-50.54144
Guarapuava,-25.395,-51.458
Wenceslau Braz,-23.86702,-49.79598
Foz do Iguacu,-25.54249,-54.5871
Ibaiti,-23.77487,-50.28202
Apucarana,-23.54468,-51.42987
Colombo,-25.35001,-49.17748
Paranavai,-23.08187,-52.4624
Terra Roxa,-24.15803,-54.10251
Ubirata,-24.54103,-52.9945
Rio Azul,-25.77511,-50.68349
Nova Esperanca,-23.18425,-52.20486
Tijucas do Sul,-25.91851,-49.18205
Tunas do Parana,-24.97629,-49.08908
Flor da Serra do Sul,-26.25529,-53.30859
Manfrinopolis,-26.14377,-53.31258
Bom Sucesso do Sul,-26.07359,-52.8358
Grandes Rios,-24.14619,-51.50874
Paranavai,-23.07791,-52.4652
Apucarana,-23.54699,-51.46399
Ventania,-24.24416,-50.24761
Alto Piquiri,-24.01901,-53.44124
Sao Jose dos Pinhais,-25.53818,-49.20251
Tunas do Parana,-24.97765,-49.08361
Irati,-25.56365,-50.8541
Guarapuava,-25.37396,-51.46797
Palotina,-24.2647,-53.83516
Paranagua,-25.52496,-48.51301
Dois Vizinhos,-25.75555,-53.05723
Ponta Grossa,-25.12083,-50.10797
Primeiro de Maio,-22.93527,-51.13202
Rancho Alegre,-23.0687,-50.90583
Ponta Grossa,-25.09496,-50.15909
Arapoti,-24.14794,-49.8227
Toledo,-24.73089,-53.75985
Apucarana,-23.54885,-51.45631
Foz do Iguacu,-25.46655,-54.51282
Uniao da Vitoria,-26.23038,-51.08663
Sao Jose dos Pinhais,-25.53134,-49.08464
Palmeira,-25.429,-50.006
Bituruna,-26.161,-51.553
Siqueira Campos,-23.69319,-49.83769
Siqueira Campos,-23.689,-49.834
Pato Bragado,-24.626,-54.225
Maripa,-24.418,-53.83
Santo Antonio do Sudoeste,-26.07,-53.723
Peabiru,-23.913,-52.343
Siqueira Campos,-23.689,-49.834
Toledo,-24.714,-53.743
Mandaguacu,-23.347,-52.095
Santa Izabel do Oeste,-25.81938,-53.48401
Floresta,-23.61637,-52.08406
Quedas do Iguacu,-25.4511,-52.91167
Nova Londrina,-22.76438,-52.98726
Almirante Tamandare,-25.32158,-49.3061
Reserva,-24.65017,-50.85034
Porto Vitoria,-26.16347,-51.23669
Campo do Tenente,-25.9805,-49.68484
Rolandia,-23.31359,-51.36278
Sao Miguel do Iguacu,-25.34231,-54.23604
Almirante Tamandare,-25.34615,-49.27013
Guarapuava,-25.39062,-51.45491
Assis Chateaubriand,-24.40668,-53.51424
Bandeirantes,-23.10684,-50.36939
Engenheiro Beltrao,-23.77925,-52.35129
Quedas do Iguacu,-25.45,-52.908
Nova Tebas,-24.43832,-51.95039
Marialva,-23.37378,-51.80096
Apucarana,-23.54691,-51.46238
Sao Jose dos Pinhais,-25.5377,-49.20008
Tapejara,-23.73612,-52.87219
Apucarana,-23.55761,-51.42863
Santo Inacio,-22.70006,-51.79529
Curitiba,-25.42114,-49.36103
Pinhao,-25.696,-51.66
Rio Azul,-25.71611,-50.78717
Reboucas,-25.62639,-50.68125
Doutor Ulysses,-24.66809,-49.41262
Campina Grande do Sul,-25.30324,-49.05346
Ponta Grossa,-25.08717,-50.19584
Ventania,-24.24416,-50.24761
Tuneiras do Oeste,-23.86403,-52.87456
Altonia,-23.874,-53.902
Rio Branco do Sul,-25.19016,-49.31671
Santa Tereza do Oeste,-25.05872,-53.62723
Jacarezinho,-23.14874,-49.96307
Campo Largo,-25.43902,-49.50042
Perola,-23.805,-53.684
Lapa,-25.7651,-49.71859
Bandeirantes,-23.10655,-50.36922
Morretes,-25.54575,-48.74155
Paula Freitas,-26.208,-50.938
Porecatu,-22.75079,-51.38112
Pien,-26.09695,-49.42824
Rio Negro,-26.08424,-49.78152
Curitiba,-25.43416,-49.21787
Paranavai,-23.06933,-52.44788
Guaira,-24.10442,-54.26522
Janiopolis,-24.14069,-52.8602
Colorado,-22.83789,-51.97441
Curitiba,-25.43295,-49.27184
Planalto,-25.71537,-53.76552
Guaira,-24.25362,-54.26722
Mandaguari,-23.5274,-51.67028
Matinhos,-25.82958,-48.54439
Telemaco Borba,-24.32673,-50.62128
Palmas,-26.48147,-51.98877
Londrina,-23.30445,-51.16958
Marialva,-23.61143,-51.85967
Centenario do Sul,-22.81769,-51.59632
Farol,-24.1,-52.623
Santo Antonio da Platina,-23.29655,-50.06716
Campo Bonito,-25.031,-52.993
Londrina,-23.25053,-51.13921
Quatro Barras,-25.37431,-49.05869
Rio Negro,-26.09994,-49.79222
Tomazina,-23.62879,-50.02611
Santa Monica,-23.17631,-53.09368
Londrina,-23.32306,-51.1132
Perola,-23.805,-53.684
Arapongas,-23.40921,-51.45264
Doutor Ulysses,-24.56783,-49.41977
Porto Vitoria,-26.161,-51.232
Roncador,-24.59746,-52.2746
Campo Mourao,-24.00534,-52.3527
Pinhais,-25.44219,-49.19919
Cornelio Procopio,-23.18325,-50.65148
Salto do Lontra,-25.784,-53.309
Guaira,-24.08752,-54.2036
Campo Magro,-25.37039,-49.45032
Ponta Grossa,-25.09045,-50.15729
Terra Boa,-23.76783,-52.44682
Marialva,-23.48475,-51.79805
Cianorte,-23.64407,-52.61894
Rio Azul,-25.6056,-50.85189
Nova Esperanca,-23.184,-52.205
Ponta Grossa,-25.09045,-50.15729
Mandaguari,-23.51745,-51.68125
Nova Laranjeiras,-25.307,-52.541
Apucarana,-23.60864,-51.40814
Tamarana,-23.8861,-51.07586
Ubirata,-24.545,-52.988
Cornelio Procopio,-23.18261,-50.66164
Figueira,-23.85456,-50.4072
Antonio Olinto,-25.986,-50.197
Rio Azul,-25.71611,-50.78717
Francisco Alves,-24.06757,-53.84401
Cambe,-23.28163,-51.27772
Florai,-23.31984,-52.30298
Sapopema,-23.91116,-50.57963
Sao Jose dos Pinhais,-25.54013,-49.15448
Campo Largo,-25.4487,-49.455
Novo Itacolomi,-23.76382,-51.50806
Cantagalo,-25.374,-52.126
Perobal,-23.89581,-53.40579
Ivate,-23.4132,-53.36816
Mandirituba,-25.75962,-49.32278
Marquinho,-25.113,-52.254
Angulo,-23.19685,-51.91245
Sao Pedro do Parana,-22.72049,-53.17445
Ponta Grossa,-25.11855,-50.10343
Telemaco Borba,-24.378,-50.66834
Francisco Beltrao,-26.081,-53.055
Engenheiro Beltrao,-23.72243,-52.17563
Cantagalo,-25.374,-52.126
Londrina,-23.3329,-51.16706
Bocaiuva do Sul,-25.2149,-49.10578
Coronel Domingos Soares,-26.21935,-52.0306
Londrina,-23.24862,-51.14925
Palmas,-26.48147,-51.98877
Pitanga,-24.75274,-51.76315
Guarapuava,-25.395,-51.458
Vera Cruz do Oeste,-25.05808,-53.87722
Vera Cruz do Oeste,-25.06317,-53.88003
Londrina,-23.25739,-51.16761
Fazenda Rio Grande,-25.64449,-49.29947
Tibagi,-24.52323,-50.40467
Foz do Jordao,-25.737,-52.119
Amapora,-23.09681,-52.78958
Araucaria,-25.54283,-49.3841
Curitiba,-25.52108,-49.3251
Sao Mateus do Sul,-25.86959,-50.39062
Tamboara,-23.20182,-52.50062
Cerro Azul,-24.85356,-49.46343
Marechal Candido Rondon,-24.556,-54.057
Curitiba,-25.38786,-49.28324
Leopolis,-23.12211,-50.80994
Wenceslau Braz,-23.87671,-49.80145
Paranavai,-23.09289,-52.45245
Campo Largo,-25.45879,-49.39654
Barra do Jacare,-23.12059,-50.18773
Candido de Abreu,-24.56466,-51.33258
Foz do Iguacu,-25.548,-54.588
Cambe,-23.28011,-51.27486
Ponta Grossa,-25.08119,-50.18419
Uniao da Vitoria,-26.23,-51.086
Santo Antonio da Platina,-23.30163,-50.0736
Manoel Ribas,-24.52173,-51.66907
Curitiba,-25.52108,-49.3251
Astorga,-23.22982,-51.66641
Morretes,-25.43639,-48.87712
Arapongas,-23.39601,-51.43028
Bituruna,-26.15879,-51.55616
Quinta do Sol,-23.85458,-52.13429
Quedas do Iguacu,-25.44203,-52.92062
Cascavel,-24.97744,-53.5021
Medianeira,-25.28849,-54.11461
Boa Vista da Aparecida,-25.436,-53.408
Colombo,-25.36983,-49.20384
Marmeleiro,-26.14869,-53.02618
Alto Parana,-23.13026,-52.32007
Quitandinha,-25.87069,-49.5039
Alto Piquiri,-24.20074,-53.39233
Cambe,-23.28659,-51.27903
Francisco Beltrao,-26.081,-53.055
Arapongas,-23.41713,-51.41417
Campina Grande do Sul,-25.35663,-49.10886
Ourizona,-23.40456,-52.19503
Pontal do Parana,-25.5778,-48.36143
Nova Esperanca,-23.184,-52.205
Paranavai,-23.10362,-52.48658
California,-23.66499,-51.35262
Apucarana,-23.55063,-51.43918
Apucarana,-23.52689,-51.43498
Castro,-24.79349,-50.00839
Nova Fatima,-23.4347,-50.56227
Colorado,-22.84094,-51.97999
Santa Terezinha de Itaipu,-25.43479,-54.39491
Colorado,-22.89722,-51.8868
Umuarama,-23.74153,-53.31231
Godoy Moreira,-24.1922,-51.9222
Curitiba,-25.43824,-49.28667
Altonia,-23.874,-53.902
Capanema,-25.67197,-53.80826
Colombo,-25.38398,-49.16547
Sarandi,-23.43168,-51.85976
Nova Prata do Iguacu,-25.633,-53.347
Sabaudia,-23.318,-51.553
Telemaco Borba,-24.32868,-50.62312
Nova Aurora,-24.52848,-53.25752
Curitiba,-25.44388,-49.25083
Palotina,-24.28216,-53.8346
Curitiba,-25.55887,-49.2816
Tibagi,-24.51328,-50.41147
Santa Maria do Oeste,-24.89864,-51.9637
Curitiba,-25.50838,-49.26969
Cianorte,-23.67242,-52.60966
Cascavel,-24.956,-53.455
Alto Parana,-23.13331,-52.31751
Sao Jeronimo da Serra,-23.72422,-50.73971
Curitiba,-25.43358,-49.30569
Capanema,-25.68297,-53.80017
Sao Miguel do Iguacu,-25.34758,-54.25369
Coronel Vivida,-26.008,-52.5725
Mandirituba,-25.93121,-49.39328
Paranagua,-25.515,-48.54058
Rio Negro,-26.11093,-49.77926
Curitiba,-25.38145,-49.27256
Tres Barras do Parana,-25.419,-53.181
Toledo,-24.714,-53.743
Anahy,-24.64524,-53.13191
Tres Barras do Parana,-25.42328,-53.19452
Curitiba,-25.46163,-49.2149
Cianorte,-23.65381,-52.60915
Sao Miguel do Iguacu,-25.34889,-54.24212
Marmeleiro,-26.149,-53.026
Urai,-23.2299,-50.86277
Tuneiras do Oeste,-23.95961,-52.84477
Palotina,-24.2794,-53.83877
Cidade Gaucha,-23.39097,-52.9477
Jundiai do Sul,-23.4379,-50.24935
Coronel Vivida,-26.008,-52.5725
Foz do Iguacu,-25.54249,-54.5871
Mambore,-24.32181,-52.52909
Candido de Abreu,-24.56466,-51.33258
Curitiba,-25.48482,-49.21186
Umuarama,-23.766,-53.325
Colorado,-22.83789,-51.97441
Curitiba,-25.41372,-49.20518
Pranchita,-26.01566,-53.74262
Nova Santa Rosa,-24.46582,-53.95224
Perola d'Oeste,-25.82826,-53.7401
Ortigueira,-24.20129,-50.93188
Guaratuba,-25.87613,-48.59579
Serranopolis do Iguacu,-25.38,-54.052
Perola d'Oeste,-25.82826,-53.7401
Arapongas,-23.45484,-51.42951
Candido de Abreu,-24.567,-51.333
Xambre,-23.7291,-53.4891
Sao Sebastiao da Amoreira,-23.45906,-50.7592
Guaratuba,-25.83879,-48.78642
Maripa,-24.418,-53.83
Colombo,-25.29095,-49.22709
Tijucas do Sul,-25.90975,-49.10665
Guamiranga,-25.1899,-50.80987
Angulo,-23.19755,-51.9083
Ponta Grossa,-25.0443,-50.26309
Guaratuba,-25.87424,-48.57572
Mandirituba,-25.91211,-49.2687
Maria Helena,-23.6176,-53.20481
Guaratuba,-25.8983,-48.57748
Cascavel,-24.956,-53.455
Toledo,-24.7421,-53.70727
Tapira,-23.31712,-53.06885
Ubirata,-24.60496,-52.97791
Iguaracu,-23.19478,-51.82477
Ubirata,-24.5547,-52.9868
Nova Esperanca,-23.18705,-52.20188
Quedas do Iguacu,-25.45,-52.908
Quatro Barras,-25.36918,-49.07419
Rio Azul,-25.71611,-50.78717
Sao Pedro do Ivai,-23.86499,-51.85601
Quedas do Iguacu,-25.45561,-52.92092
Francisco Beltrao,-26.13936,-53.17209
Mangueirinha,-25.94298,-52.17632
Iretama,-24.42114,-52.10157
Cafelandia,-24.618,-53.32
Cruzeiro do Oeste,-23.78795,-53.07969
Irati,-25.45961,-50.86066
Itambaraca,-23.0157,-50.40752
Guarapuava,-25.395,-51.458
Colombo,-25.35693,-49.15836
Rosario do Ivai,-24.25561,-51.25139
Palmas,-26.484,-51.991
Mandirituba,-25.75962,-49.32278
Andira,-23.051,-50.229
Ivaipora,-24.23556,-51.66232
General Carneiro,-26.428,-51.316
Ponta Grossa,-25.11633,-50.20554
Reserva,-24.65164,-50.85059
Siqueira Campos,-23.557,-49.67923
Sao Miguel do Iguacu,-25.34889,-54.24212
Bandeirantes,-23.12882,-50.37463
Jandaia do Sul,-23.60346,-51.64213
Rio Azul,-25.59816,-50.91394
Curitiba,-25.47502,-49.34356
Coronel Vivida,-25.93548,-52.70742
Curitiba,-25.40201,-49.3285
Reboucas,-25.62639,-50.68125
Curitiba,-25.43824,-49.28667
Foz do Iguacu,-25.548,-54.588
Vere,-25.881,-52.908
Campo Mourao,-24.04122,-52.38111
Curitiba,-25.53869,-49.236
Curitiba,-25.43165,-49.26934
Curitiba,-25.5211,-49.27011
Curitiba,-25.3769,-49.2565
Mariopolis,-26.35384,-52.54552
Telemaco Borba,-24.32192,-50.63441
Sao Mateus do Sul,-25.874,-50.383
Telemaco Borba,-24.33968,-50.62392
Ribeirao Claro,-23.20027,-49.75545
